scientificName,stateProvince,decimalLatitude,decimalLongitude,references
Pardosa sternalis,Colorado,38.841667,-104.442222,https://ecdysis.org/collections/individual/index.php?occid=3194962
Pardosa sternalis,Colorado,37.005,-108.101,https://ecdysis.org/collections/individual/index.php?occid=3196685
Pardosa sternalis,Colorado,40.021294,-105.155365,https://ecdysis.org/collections/individual/index.php?occid=3196783
Pardosa sternalis,Colorado,37.736667,-105.656944,https://ecdysis.org/collections/individual/index.php?occid=3196830
Pardosa sternalis,Colorado,38.988,-105.895,https://ecdysis.org/collections/individual/index.php?occid=3196938
Pardosa sternalis,Colorado,38.506944,-104.440278,https://ecdysis.org/collections/individual/index.php?occid=3197031
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3197033
Pardosa sternalis,Colorado,38.502222,-104.473889,https://ecdysis.org/collections/individual/index.php?occid=3197103
Pardosa sternalis,Colorado,38.51,-104.4775,https://ecdysis.org/collections/individual/index.php?occid=3197105
Pardosa sternalis,Colorado,38.541389,-104.464167,https://ecdysis.org/collections/individual/index.php?occid=3197114
Pardosa sternalis,Colorado,38.624167,-104.466667,https://ecdysis.org/collections/individual/index.php?occid=3197116
Pardosa sternalis,Colorado,38.501389,-104.440556,https://ecdysis.org/collections/individual/index.php?occid=3197118
Pardosa sternalis,Colorado,38.624167,-104.474444,https://ecdysis.org/collections/individual/index.php?occid=3197119
Pardosa sternalis,Colorado,38.466111,-104.417222,https://ecdysis.org/collections/individual/index.php?occid=3197122
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3197134
Pardosa sternalis,Colorado,39.134444,-104.884444,https://ecdysis.org/collections/individual/index.php?occid=3197799
Pardosa sternalis,Colorado,39.466944,-104.435278,https://ecdysis.org/collections/individual/index.php?occid=3198214
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3198219
Pardosa sternalis,Colorado,38.935556,-106.545833,https://ecdysis.org/collections/individual/index.php?occid=3198221
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3198227
Pardosa sternalis,Colorado,38.5075,-104.439167,https://ecdysis.org/collections/individual/index.php?occid=3198233
Pardosa sternalis,Colorado,38.5075,-104.439167,https://ecdysis.org/collections/individual/index.php?occid=3198243
Pardosa sternalis,Colorado,38.5075,-104.44,https://ecdysis.org/collections/individual/index.php?occid=3198250
Pardosa sternalis,Colorado,39.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3198256
Pardosa sternalis,Colorado,39.583639,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198260
Pardosa sternalis,Colorado,39.583639,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198262
Pardosa sternalis,Colorado,39.623611,-104.466944,https://ecdysis.org/collections/individual/index.php?occid=3198264
Pardosa sternalis,Colorado,39.583528,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198267
Pardosa sternalis,Colorado,39.583639,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198270
Pardosa sternalis,Colorado,39.5825,-107.5525,https://ecdysis.org/collections/individual/index.php?occid=3198273
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3198276
Pardosa sternalis,Colorado,39.583639,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198282
Pardosa sternalis,Colorado,38.5075,-104.439167,https://ecdysis.org/collections/individual/index.php?occid=3198286
Pardosa sternalis,Colorado,38.5275,-104.406944,https://ecdysis.org/collections/individual/index.php?occid=3198311
Pardosa sternalis,Colorado,38.5075,-104.439167,https://ecdysis.org/collections/individual/index.php?occid=3198312
Pardosa sternalis,Colorado,38.527222,-104.405833,https://ecdysis.org/collections/individual/index.php?occid=3198327
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3198332
Pardosa sternalis,Colorado,38.5075,-104.439167,https://ecdysis.org/collections/individual/index.php?occid=3198338
Pardosa sternalis,Colorado,38.471111,-104.434444,https://ecdysis.org/collections/individual/index.php?occid=3198339
Pardosa sternalis,Colorado,38.5075,-104.439167,https://ecdysis.org/collections/individual/index.php?occid=3198340
Pardosa sternalis,Colorado,38.414167,-104.355833,https://ecdysis.org/collections/individual/index.php?occid=3198348
Pardosa sternalis,Colorado,38.501,-104.443,https://ecdysis.org/collections/individual/index.php?occid=3198387
Pardosa sternalis,Colorado,38.4975,-104.434444,https://ecdysis.org/collections/individual/index.php?occid=3198395
Pardosa sternalis,Colorado,38.4975,-104.439167,https://ecdysis.org/collections/individual/index.php?occid=3198401
Pardosa sternalis,Colorado,39.925278,-107.321111,https://ecdysis.org/collections/individual/index.php?occid=3198426
Pardosa sternalis,Colorado,39.758611,-104.856944,https://ecdysis.org/collections/individual/index.php?occid=3198474
Pardosa sternalis,Colorado,39.881944,-105.263611,https://ecdysis.org/collections/individual/index.php?occid=3198478
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3198483
Pardosa sternalis,Colorado,40.183333,-105.183333,https://ecdysis.org/collections/individual/index.php?occid=3198505
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3198506
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3198507
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3198508
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3198509
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3198531
Pardosa sternalis,Colorado,39.759445,-104.861155,https://ecdysis.org/collections/individual/index.php?occid=3198574
Pardosa sternalis,Colorado,39.759445,-104.861155,https://ecdysis.org/collections/individual/index.php?occid=3198589
Pardosa sternalis,Colorado,39.703,-105.075,https://ecdysis.org/collections/individual/index.php?occid=3198673
Pardosa sternalis,Colorado,39.722,-105.199,https://ecdysis.org/collections/individual/index.php?occid=3198694
Pardosa sternalis,Colorado,40.876667,-102.75,https://ecdysis.org/collections/individual/index.php?occid=3198723
Pardosa sternalis,Colorado,37.348,-108.585,https://ecdysis.org/collections/individual/index.php?occid=3198750
Pardosa sternalis,Colorado,40.452778,-108.380556,https://ecdysis.org/collections/individual/index.php?occid=3198752
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198756
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198758
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198759
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198760
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198763
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198764
Pardosa sternalis,Colorado,38.677668,-108.97578,https://ecdysis.org/collections/individual/index.php?occid=3198769
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198770
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3198771
Pardosa sternalis,Colorado,39.583639,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198930
Pardosa sternalis,Colorado,39.583528,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198931
Pardosa sternalis,Colorado,39.582639,-107.552528,https://ecdysis.org/collections/individual/index.php?occid=3198933
Pardosa sternalis,Colorado,39.583056,-107.552972,https://ecdysis.org/collections/individual/index.php?occid=3198934
Pardosa sternalis,Colorado,39.583639,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198937
Pardosa sternalis,Colorado,39.583361,-107.552444,https://ecdysis.org/collections/individual/index.php?occid=3198938
Pardosa sternalis,Colorado,39.550194,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198939
Pardosa sternalis,Colorado,39.583056,-107.553056,https://ecdysis.org/collections/individual/index.php?occid=3198940
Pardosa sternalis,Colorado,39.582639,-107.552528,https://ecdysis.org/collections/individual/index.php?occid=3198942
Pardosa sternalis,Colorado,39.58275,-107.551722,https://ecdysis.org/collections/individual/index.php?occid=3198944
Pardosa sternalis,Colorado,39.583639,-107.551389,https://ecdysis.org/collections/individual/index.php?occid=3198945
Pardosa sternalis,Colorado,38.624167,-104.466667,https://ecdysis.org/collections/individual/index.php?occid=3198954
Pardosa sternalis,Colorado,38.173444,-103.955667,https://ecdysis.org/collections/individual/index.php?occid=3198958
Pardosa sternalis,Colorado,38.211694,-103.692861,https://ecdysis.org/collections/individual/index.php?occid=3198960
Pardosa sternalis,Colorado,40.543867,-103.267368,https://ecdysis.org/collections/individual/index.php?occid=3199042
Pardosa sternalis,Colorado,38.435833,-104.411167,https://ecdysis.org/collections/individual/index.php?occid=3199125
Pardosa sternalis,Colorado,39.759445,-104.861155,https://ecdysis.org/collections/individual/index.php?occid=3199187
Pardosa sternalis,Colorado,38.5075,-104.447222,https://ecdysis.org/collections/individual/index.php?occid=3199188
Pardosa sternalis,Colorado,39.760278,-104.858611,https://ecdysis.org/collections/individual/index.php?occid=3199189
Pardosa sternalis,Colorado,38.466111,-104.417222,https://ecdysis.org/collections/individual/index.php?occid=3199190
Pardosa sternalis,Colorado,40.185556,-108.481944,https://ecdysis.org/collections/individual/index.php?occid=3199195
Pardosa sternalis,Colorado,39.944,-104.74,https://ecdysis.org/collections/individual/index.php?occid=3199197
Pardosa sternalis,Colorado,39.938889,-105.010556,https://ecdysis.org/collections/individual/index.php?occid=3199198
Pardosa sternalis,Colorado,40.227,-105.576,https://ecdysis.org/collections/individual/index.php?occid=3199381
Pardosa sternalis,Colorado,40.4,-104.75,https://ecdysis.org/collections/individual/index.php?occid=3199406
Pardosa sternalis,Colorado,40.4,-104.75,https://ecdysis.org/collections/individual/index.php?occid=3199411
Pardosa sternalis,Colorado,37.609,-104.842,https://ecdysis.org/collections/individual/index.php?occid=3199534
Pardosa sternalis,Colorado,38.907222,-105.290556,https://ecdysis.org/collections/individual/index.php?occid=3199681
Pardosa sternalis,Colorado,40.005833,-107.424167,https://ecdysis.org/collections/individual/index.php?occid=3199832
Pardosa sternalis,Colorado,37.938056,-106.143056,https://ecdysis.org/collections/individual/index.php?occid=3199859
Pardosa sternalis,Colorado,39.435889,-105.042389,https://ecdysis.org/collections/individual/index.php?occid=3199910
Pardosa sternalis,Colorado,39.631111,-108.120278,https://ecdysis.org/collections/individual/index.php?occid=3199923
Pardosa sternalis,Colorado,38.505111,-104.441111,https://ecdysis.org/collections/individual/index.php?occid=3199935
Pardosa sternalis,Colorado,39.488028,-104.868833,https://ecdysis.org/collections/individual/index.php?occid=3199951
Pardosa sternalis,Colorado,38.422333,-104.404306,https://ecdysis.org/collections/individual/index.php?occid=3199971
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3199976
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3199977
Pardosa sternalis,Colorado,38.677778,-108.975833,https://ecdysis.org/collections/individual/index.php?occid=3199982
Pardosa sternalis,Colorado,38.677778,-108.975833,https://ecdysis.org/collections/individual/index.php?occid=3199987
Pardosa sternalis,Colorado,38.677778,-108.975833,https://ecdysis.org/collections/individual/index.php?occid=3199991
Pardosa sternalis,Colorado,38.677778,-108.975833,https://ecdysis.org/collections/individual/index.php?occid=3200067
Pardosa sternalis,Colorado,38.677778,-108.975833,https://ecdysis.org/collections/individual/index.php?occid=3200070
Pardosa sternalis,Colorado,39.233333,-107.983333,https://ecdysis.org/collections/individual/index.php?occid=3200072
Pardosa sternalis,Colorado,40.452778,-108.380556,https://ecdysis.org/collections/individual/index.php?occid=3200073
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200124
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200129
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200130
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200133
Pardosa sternalis,Colorado,38.683,-108.974,https://ecdysis.org/collections/individual/index.php?occid=3200134
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200135
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200136
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200137
Pardosa sternalis,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200138
Pardosa sternalis,Colorado,40.931111,-108.055556,https://ecdysis.org/collections/individual/index.php?occid=3200166
Pardosa sternalis,Colorado,38.503,-104.441,https://ecdysis.org/collections/individual/index.php?occid=3200169
Pardosa sternalis,Colorado,38.54,-104.467,https://ecdysis.org/collections/individual/index.php?occid=3200171
Pardosa sternalis,Colorado,38.466944,-104.435278,https://ecdysis.org/collections/individual/index.php?occid=3200177
Pardosa sternalis,Colorado,38.466944,-104.435278,https://ecdysis.org/collections/individual/index.php?occid=3200204
Pardosa sternalis,Colorado,38.5075,-104.440278,https://ecdysis.org/collections/individual/index.php?occid=3200212
Pardosa sternalis,Colorado,38.466111,-104.583889,https://ecdysis.org/collections/individual/index.php?occid=3200218
Pardosa sternalis,Colorado,38.366111,-104.417222,https://ecdysis.org/collections/individual/index.php?occid=3200225
Pardosa sternalis,Colorado,38.503,-104.491,https://ecdysis.org/collections/individual/index.php?occid=3200226
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3200365
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3200366
Pardosa sternalis,Colorado,38.246111,-107.764167,https://ecdysis.org/collections/individual/index.php?occid=3200369
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3200371
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3200372
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3200373
Pardosa sternalis,Colorado,38.591111,-107.9475,https://ecdysis.org/collections/individual/index.php?occid=3200391
Pardosa sternalis,Colorado,39.902,-107.926,https://ecdysis.org/collections/individual/index.php?occid=3200394
Pardosa sternalis,Colorado,39.938611,-107.602778,https://ecdysis.org/collections/individual/index.php?occid=3200403
Pardosa sternalis,Colorado,40.41,-104.69,https://ecdysis.org/collections/individual/index.php?occid=3200728
Pardosa sternalis,Colorado,37.419167,-103.941944,https://ecdysis.org/collections/individual/index.php?occid=3200826
Pardosa sternalis,Colorado,38.5075,-104.439444,https://ecdysis.org/collections/individual/index.php?occid=3200846
Pardosa sternalis,Colorado,40.225,-105.271,https://ecdysis.org/collections/individual/index.php?occid=3201282
Pardosa sternalis,Colorado,40.015,-105.27,https://ecdysis.org/collections/individual/index.php?occid=3201414
Pardosa sternalis,Colorado,40.585,-105.084,https://ecdysis.org/collections/individual/index.php?occid=3201422
Pardosa sternalis,Colorado,40.67,-105.48,https://ecdysis.org/collections/individual/index.php?occid=3201428
Pardosa sternalis,Colorado,38.504722,-104.439722,https://ecdysis.org/collections/individual/index.php?occid=3201446
Pardosa sternalis,Colorado,38.53075,-104.458,https://ecdysis.org/collections/individual/index.php?occid=3201447
Pardosa sternalis,Colorado,38.503139,-104.441389,https://ecdysis.org/collections/individual/index.php?occid=3201454
Pardosa sternalis,Colorado,38.503139,-104.441389,https://ecdysis.org/collections/individual/index.php?occid=3201457
Pardosa sternalis,Colorado,38.530472,-104.458194,https://ecdysis.org/collections/individual/index.php?occid=3201467
Pardosa sternalis,Colorado,39.570139,-105.043944,https://ecdysis.org/collections/individual/index.php?occid=3201674
Pardosa sternalis,Colorado,39.499056,-105.088917,https://ecdysis.org/collections/individual/index.php?occid=3203577
Pardosa sternalis,Colorado,39.365194,-105.721444,https://ecdysis.org/collections/individual/index.php?occid=3203983
Pardosa sternalis,Colorado,39.357444,-105.385778,https://ecdysis.org/collections/individual/index.php?occid=3203988
Pardosa sternalis,Colorado,38.502414,-104.441194,https://ecdysis.org/collections/individual/index.php?occid=3203990
Pardosa sternalis,Colorado,39.5225,-105.082806,https://ecdysis.org/collections/individual/index.php?occid=3203994
Pardosa sternalis,Colorado,38.465528,-104.419667,https://ecdysis.org/collections/individual/index.php?occid=3203999
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3204262
Pardosa sternalis,Colorado,38.623611,-104.466944,https://ecdysis.org/collections/individual/index.php?occid=3204272
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3204280
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3204281
Pardosa sternalis,Colorado,38.516389,-106.993333,https://ecdysis.org/collections/individual/index.php?occid=3204292
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3204293
Pardosa sternalis,Colorado,39.518917,-105.081333,https://ecdysis.org/collections/individual/index.php?occid=3204731
Pardosa sternalis,Colorado,40.875,-102.625,https://ecdysis.org/collections/individual/index.php?occid=3204732
Pardosa sternalis,Colorado,38.524167,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3204927
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3204930
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3204931
Pardosa sternalis,Colorado,38.5075,-104.441667,https://ecdysis.org/collections/individual/index.php?occid=3204943
Pardosa sternalis,Colorado,39.518694,-105.081333,https://ecdysis.org/collections/individual/index.php?occid=3204948
Pardosa sternalis,Colorado,39.631111,-105.120278,https://ecdysis.org/collections/individual/index.php?occid=3204949
Pardosa sternalis,Colorado,39.518917,-105.081333,https://ecdysis.org/collections/individual/index.php?occid=3204950
Pardosa sternalis,Colorado,37.714,-105.681,https://ecdysis.org/collections/individual/index.php?occid=3205060
Pardosa sternalis,Colorado,38.49805,-104.43973,https://ecdysis.org/collections/individual/index.php?occid=3205457
Pardosa sternalis,Colorado,39.580278,-104.880833,https://ecdysis.org/collections/individual/index.php?occid=3205495
Pardosa sternalis,Colorado,39.693889,-105.199972,https://ecdysis.org/collections/individual/index.php?occid=3205764
Pardosa sternalis,Colorado,39.562917,-105.041889,https://ecdysis.org/collections/individual/index.php?occid=3205768
Pardosa sternalis,Colorado,39.562944,-105.041944,https://ecdysis.org/collections/individual/index.php?occid=3205774
Pardosa sternalis,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3206095
Pardosa sternalis,Colorado,37.954158,-105.234008,https://ecdysis.org/collections/individual/index.php?occid=3206096
Pardosa sternalis,Colorado,39.089793,-105.594339,https://ecdysis.org/collections/individual/index.php?occid=3206113
Pardosa sternalis,Colorado,37.737727,-105.289219,https://ecdysis.org/collections/individual/index.php?occid=3206131
Pardosa sternalis,Colorado,37.777272,-104.46289,https://ecdysis.org/collections/individual/index.php?occid=3206176
Pardosa sternalis,Colorado,40.015,-105.271,https://ecdysis.org/collections/individual/index.php?occid=3206489
Pardosa sternalis,Colorado,37.88453,-105.206644,https://ecdysis.org/collections/individual/index.php?occid=3206509
Pardosa sternalis,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3206510
Pardosa sternalis,Colorado,37.737728,-105.289219,https://ecdysis.org/collections/individual/index.php?occid=3207212
Pardosa sternalis,Colorado,38.508333,-104.442222,https://ecdysis.org/collections/individual/index.php?occid=3208241
Pardosa sternalis,Colorado,39.526222,-105.03925,https://ecdysis.org/collections/individual/index.php?occid=3210539
Pardosa sternalis,Colorado,39.465528,-104.419667,https://ecdysis.org/collections/individual/index.php?occid=3211554
Pardosa sternalis,Colorado,39.524306,-105.068167,https://ecdysis.org/collections/individual/index.php?occid=3211556
Pardosa sternalis,Colorado,39.766667,-105.2,https://ecdysis.org/collections/individual/index.php?occid=3216125
Pardosa sternalis,Colorado,39.759445,-104.861155,https://ecdysis.org/collections/individual/index.php?occid=3216126
Pardosa sternalis,Colorado,39.664722,-105.036944,https://ecdysis.org/collections/individual/index.php?occid=3216130
Pardosa sternalis,Colorado,39.233333,-107.983333,https://ecdysis.org/collections/individual/index.php?occid=3216131
Pardosa sternalis,Colorado,38.466944,-104.417778,https://ecdysis.org/collections/individual/index.php?occid=3216132
Pardosa sternalis,Colorado,38.508333,-104.442222,https://ecdysis.org/collections/individual/index.php?occid=3216139
Pardosa sternalis,Colorado,40.404444,-104.093333,https://ecdysis.org/collections/individual/index.php?occid=3216141
Pardosa sternalis,Colorado,39.508333,-104.425556,https://ecdysis.org/collections/individual/index.php?occid=3216143
Pardosa sternalis,Colorado,39.14,-107.797778,https://ecdysis.org/collections/individual/index.php?occid=3216144
Pardosa sternalis,Colorado,38.383611,-104.417778,https://ecdysis.org/collections/individual/index.php?occid=3216160
Pardosa sternalis,Colorado,37.348883,-108.585926,https://ecdysis.org/collections/individual/index.php?occid=3216236
Pardosa sternalis,Colorado,39.544722,-105.085,https://ecdysis.org/collections/individual/index.php?occid=3216238
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216258
Pardosa sternalis,Colorado,38.934665,-104.76849,https://ecdysis.org/collections/individual/index.php?occid=3216261
Pardosa sternalis,Colorado,39.520278,-105.0825,https://ecdysis.org/collections/individual/index.php?occid=3216265
Pardosa sternalis,Colorado,39.947507,-104.746727,https://ecdysis.org/collections/individual/index.php?occid=3216282
Pardosa sternalis,Colorado,37.416667,-108.366667,https://ecdysis.org/collections/individual/index.php?occid=3216293
Pardosa sternalis,Colorado,39.631693,-104.842344,https://ecdysis.org/collections/individual/index.php?occid=3216306
Pardosa sternalis,Colorado,38.934167,-105.501667,https://ecdysis.org/collections/individual/index.php?occid=3216327
Pardosa sternalis,Colorado,38.884167,-107.928611,https://ecdysis.org/collections/individual/index.php?occid=3216328
Pardosa sternalis,Colorado,40.173056,-105.987778,https://ecdysis.org/collections/individual/index.php?occid=3216330
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216489
Pardosa sternalis,Colorado,37.765278,-105.629167,https://ecdysis.org/collections/individual/index.php?occid=3216492
Pardosa sternalis,Colorado,37.765278,-105.629167,https://ecdysis.org/collections/individual/index.php?occid=3216493
Pardosa sternalis,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216494
Pardosa sternalis,Colorado,38.591111,-107.9475,https://ecdysis.org/collections/individual/index.php?occid=3216495
Pardosa sternalis,Colorado,37.765278,-105.629167,https://ecdysis.org/collections/individual/index.php?occid=3216496
Pardosa sternalis,Colorado,37.735833,-105.660278,https://ecdysis.org/collections/individual/index.php?occid=3216497
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216499
Pardosa sternalis,Colorado,38.591111,-107.614167,https://ecdysis.org/collections/individual/index.php?occid=3216500
Pardosa sternalis,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216501
Pardosa sternalis,Colorado,37.765278,-105.629167,https://ecdysis.org/collections/individual/index.php?occid=3216503
Pardosa sternalis,Colorado,37.765278,-105.629167,https://ecdysis.org/collections/individual/index.php?occid=3216504
Pardosa sternalis,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216505
Pardosa sternalis,Colorado,38.25,-107.966667,https://ecdysis.org/collections/individual/index.php?occid=3216506
Pardosa sternalis,Colorado,37.735833,-105.660278,https://ecdysis.org/collections/individual/index.php?occid=3216508
Pardosa sternalis,Colorado,39.651667,-105.034444,https://ecdysis.org/collections/individual/index.php?occid=3216509
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216510
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216511
Pardosa sternalis,Colorado,40.456408,-104.899117,https://ecdysis.org/collections/individual/index.php?occid=3216512
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216514
Pardosa sternalis,Colorado,38.695278,-107.598889,https://ecdysis.org/collections/individual/index.php?occid=3216515
Pardosa sternalis,Colorado,38.591111,-107.9475,https://ecdysis.org/collections/individual/index.php?occid=3216516
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216517
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216518
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216519
Pardosa sternalis,Colorado,38.696895,-107.600487,https://ecdysis.org/collections/individual/index.php?occid=3216520
Pardosa sternalis,Colorado,38.887483,-105.3136,https://ecdysis.org/collections/individual/index.php?occid=3216522
Pardosa sternalis,Colorado,39.25,-107.966667,https://ecdysis.org/collections/individual/index.php?occid=3216523
Pardosa sternalis,Colorado,39.535278,-107.778889,https://ecdysis.org/collections/individual/index.php?occid=3216525
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216526
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216527
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216528
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216529
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216530
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216531
Pardosa sternalis,Colorado,38.890833,-107.965556,https://ecdysis.org/collections/individual/index.php?occid=3216532
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216533
Pardosa sternalis,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216536
Pardosa sternalis,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216537
Pardosa sternalis,Colorado,38.248611,-104.256389,https://ecdysis.org/collections/individual/index.php?occid=3216539
Pardosa sternalis,Colorado,39.508197,-105.552695,https://ecdysis.org/collections/individual/index.php?occid=3216540
Pardosa sternalis,Colorado,38.890833,-107.965556,https://ecdysis.org/collections/individual/index.php?occid=3216541
Pardosa sternalis,Colorado,37.766667,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216542
Pardosa sternalis,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216543
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216544
Pardosa sternalis,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216545
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216547
Pardosa sternalis,Colorado,40.5875,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216548
Pardosa sternalis,Colorado,37.083333,-105.625278,https://ecdysis.org/collections/individual/index.php?occid=3216549
Pardosa sternalis,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216550
